source	balise	occurrence	texte
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	base d'une statue de Mercure, découverte à Athènes dans la rue des Hermès
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	base, découverte en , à l'est du Parthénon. C'était celle de la statue de leur oncle Théoxénidès
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	beau groupe connu sous le nom de taureau Farnèse, représentant Amphion et Zéthus
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	belle tête d'Auguste en bronze, découverte à Herculanum et placée aujourd'hui au musée de Naples
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	centaures en marbre noir, découverts à la villa Adrien ne, en , et placés aujourd'hui au musée du Capitole
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	cheval de bronze que les Argiens consacrèrent à Delphes
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	d'après une inscription trouyée à Boudroun, l'ancienne Halicarnasse, l'auteur d'une statue honorifique élevée à un Mochus, fils de Mochus
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	de Bupalus à Pergame, la statue des Grâces et, à Smyrne, celle de la Fortune
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	de Calamis, à Sicyone, un Esculape d'or et d'argent
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	de Céphisodote : un Esculape, une Diane, une Latone, des lutteurs, des philosophes et enfin des statues de courtisanes
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	deux statues de jeunes Faunes, découvertes à Lanuvium dans les ruines de la villa d'Antonin le Pieux, en , et qui placées aujourd'hui à Londres, au British Museum
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	désigne cet artiste comme l'auteur d'une statue consacrée par un Hermolycus à son père Diitréphès, général Athénien
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	exécuter une statue représentant une amazone blessée
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	groupe en marbre représentant une lionne et des amours ailés jouant avec elle
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	iETlON de Milet en Ionie, est cité par Théocrite comme ayant fait une statue d'Esculape, en bois de cèdre, placée à Milet
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	l'Anathema, ou de l'offrande consacrée par un Philoxène dans le Parthénon
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	lui attribue encore une statue d'Esculape
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	nfant étranglant une oie, qui pourrait bien avoir servi de modèle à celle qui existe en marbre au musée du Louvre
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	nom d'Agasias, fils de Dosithée, est encore gravé sur une statue de Discobole, qui se trouve en Angleterre
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	plinthe de la Vénus de Médicis, placée au musée de Florence
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	plinthe de statue antique que quelques-uns croient avoir été celle de la Vénus de Milo
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	pour Mégalopolis en Arcadie, la statue de Diane Soteria (conservatrice), en marbre pentélique
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	représenter les philosophes
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	représenter une amazone blessée
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue d'Adrien, érigée à Athènes par la ville de Milet
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue d'Esculape, en bois de cèdre, placée à Milet
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue d'amazone blessée qui se trouve au Musée du Louvre, est considérée généralement comme une copie de l'œuvre de Crésilas.
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue d'athlète, dont les ongles étaient en argent
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue de Cérès consacrée à Hermione. ville d'Argolide, par un Alexias
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue de Diane, érigée sur une colonne votive
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue de Jupiter, placée dans la citadelle d'Ithome par les Messéniens
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue de Mercure, découverte à Milo en et placée au musée de Berlin
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue de Minerve en bois, dans le temple de la citadelle de Corinthe
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue de Q. Cœcilius Rufinus, proconsul de Crète et de la Cyrénaïque. Cette statue érigée à Gortyne
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue de Vénus Coliade, placée dans le temple d'Hébé, à Égine
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue ea fer et en bronze, représentant Athamas, roi d'Orchomène, en Béotie. Cette statue se trouvait à Thèbes
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue en bronze de l'orateur athénien Stratoclès, érigée dans l'i)e voisine d'Astypalée
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue en bronze représentant un enfant étranglant une oie
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue en marbre de Vénus accroupie, placée au musée du Vatican
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue honorifique élevée à un Mochus, fils de Mochus, fils de Moschion, par un Sarapias
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue honorifique érigée du temps de Commode, par le sénat d'Eleusis, à son chef Marcus Aurelius Prosdectus
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue érigée par le peuple d'Athènes en l'honneur du roi de Thrace Rhescuporis
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statue érigée à Gortyne avait été consacrée par Quintilius Pyrrhus
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statues
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statues d'Esculape et de Séleucus, roi de Syrie
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statues de Muses appelées les Thespiades, qui se trouvaient dans la collection d'Asinius Pollion
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statues de Muses placées sur l'Hélicon
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statues de courtisanes, parmi lesquelles celles de Myro de Byzance et d'Anyta
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statues en bois de l'orateur Lycurgue et de ses enfants, Abron, Lycurgue et Lycophron ;elles étaient placées dans un temple a Athènes
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statues en bronze, représentant de jeunes Messiniens de Sicile
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statues qui ornaient le palais des Césars sur le mont Palatin
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statues représentant des femmes adorant les dieux
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statues, pour célébrer la victoire d Ægos-Potamos
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	statues, qui faisaient partie de la collection Pembroke, à Wilton-House
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	trépied d'Amyclée, consacré en souvenir de la victoire d'ÆgosPotamos
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	tète d'Auguste en bronze, trouvée à Herculanum et placée au musée de Naples
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	tête d'une Diane de Timothée (voyeî ce nom) placée dans le temple d'Apollon sur le mont Palatin
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	à Amyclée le trône de l'antique statue en bronze d'Apollon
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	à Délos pour les Romains, où il fit la statue du légat C. Billienus
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	à Egium en Achaïe, deux statues en bronze représentant, l'une un Hercule imberbe, et l'autre un Jupiter enfant
MTAL_00026_propre_A_C_AV	Appellation Complexe	1	à Tarente des chevaux en bronze
MTAL_00026_propre_A_C_AV	Theme	1	Amazone combattant Hercule
MTAL_00026_propre_A_C_AV	Theme	1	Amphion et Zéthus
MTAL_00026_propre_A_C_AV	Theme	1	Apothéose d'Homère
MTAL_00026_propre_A_C_AV	Theme	1	Bacchus Indien
MTAL_00026_propre_A_C_AV	Theme	1	Centaures portant des nymphes
MTAL_00026_propre_A_C_AV	Theme	1	Faune nu
MTAL_00026_propre_A_C_AV	Theme	1	Fortune tenant Plutus
MTAL_00026_propre_A_C_AV	Theme	1	Hercule au repos
MTAL_00026_propre_A_C_AV	Theme	1	Hercule imberbe
MTAL_00026_propre_A_C_AV	Theme	1	Jupiter couronné de fleurs
MTAL_00026_propre_A_C_AV	Theme	1	Jupiter enfant
MTAL_00026_propre_A_C_AV	Theme	1	Jupiter et Ganymède
MTAL_00026_propre_A_C_AV	Theme	1	Lycurgue et de ses enfants
MTAL_00026_propre_A_C_AV	Theme	1	Minerve vierge
MTAL_00026_propre_A_C_AV	Theme	3	amazone blessée
MTAL_00026_propre_A_C_AV	Theme	1	bacchantes drapées
MTAL_00026_propre_A_C_AV	Theme	1	combat d'Apollon et d'Hercule
MTAL_00026_propre_A_C_AV	Theme	1	danseuses lacédémoniennes
MTAL_00026_propre_A_C_AV	Theme	1	enfant étranglant une oie
MTAL_00026_propre_A_C_AV	Theme	1	héros combattant
MTAL_00026_propre_A_C_AV	Theme	1	jeunes Faunes
MTAL_00026_propre_A_C_AV	Theme	1	jeunes Messiniens
MTAL_00026_propre_A_C_AV	Theme	1	portraits de philosophes
MTAL_00026_propre_A_C_AV	Theme	1	rateur romain
MTAL_00026_propre_A_C_AV	Theme Long	1	Alexibius d'Hérœa, vainqueur au pentathle
MTAL_00026_propre_A_C_AV	Theme Long	1	Apollon colossal qui tenait sur sa main gauche les trois Grâces
MTAL_00026_propre_A_C_AV	Theme Long	1	Fortune tenant Plutus entre ses bras
MTAL_00026_propre_A_C_AV	Theme Long	1	Latonne et de ses enfants
MTAL_00026_propre_A_C_AV	Theme Long	1	Sparte, tenant une lyre
MTAL_00026_propre_A_C_AV	Theme Long	1	Spartiates, qui remportèrent, sous Lysandre, la victoire d'Ægos-Pota-mos
MTAL_00026_propre_A_C_AV	Theme Long	1	combats d'Eumène et d'Attale Ier, rois de Pergame, contre les Gaulois
MTAL_00026_propre_A_C_AV	Theme Long	1	d'homme mourant
MTAL_00026_propre_A_C_AV	Theme Long	1	homme adorant la Divinité
MTAL_00026_propre_A_C_AV	Theme Long	1	jeunes Messiniens de Sicile, avec leur instituteur et un joueur de flûte
MTAL_00026_propre_A_C_AV	Theme Long	1	lionne et des amours ailés jouant avec elle
MTAL_00026_propre_A_C_AV	Theme Long	1	orateur Lycurgue et de ses enfants, Abron, Lycurgue et Lycophron
MTAL_00026_propre_A_C_AV	Theme Long	1	poète Hipponax, qui était fort laid
MTAL_00026_propre_A_C_AV	Theme Long	1	quatorze nations vaincues par les Romains
MTAL_00026_propre_A_C_AV	Theme Long	1	vainqueur dans les jeux publics
MTAL_00026_propre_D_F_AV	Appellation Courte	1	la Némésis
MTAL_00026_propre_D_F_AV	Appellation Courte	1	un Mercure
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	Grâces et des Heures en marbre blanc
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	Heures assises sur des trônes, dans le temple de Junon à Olympie
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	Jupiter Olympien de Phidias
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	Mercure. dans le temple d'Apollon Lycien à Argos
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	sculpteur de petites figures de génies en or, en argent et en ivoire
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statue d'Alexandre le Grand
MTAL_00026_propre_D_F_AV	Appellation Structuree	2	statue d'Hercule
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statue d'hermès
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statue d'un Aristodème
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statue d'un Démocrate deTénédos
MTAL_00026_propre_D_F_AV	Appellation Structuree	2	statue de Bacchus
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statue de Bacchus de la villa Albani
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statue de Diane
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statue de Junon
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statue de Jupiter
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statue de Mercure
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statue de Mercure en marbre
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statue de Vénus
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statue de guerrier
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statue de sacrificateur
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statue du roi de Thrace Cotys IV
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statues d'Apollon
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statues d'Io et de Callisto
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statues d'adorants
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statues d'athlètes
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statues de Démarate
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statues de Jupiter
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statues de Pâris
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statues de guerriers
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statues de l'Eurotas
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statues de lutteurs
MTAL_00026_propre_D_F_AV	Appellation Structuree	2	statues de philosophes
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statues des Spartiates
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	statues pour le trésor des Mégariens à Olympie
MTAL_00026_propre_D_F_AV	Appellation Structuree	1	à Messène une statue d'Apollon
MTAL_00026_propre_D_F_AV	Appellation Enrichie	1	fameux cheval de Troie
MTAL_00026_propre_D_F_AV	Appellation Enrichie	1	portaient le nom de Dédales, etqui depuis furent appelées Xoana
MTAL_00026_propre_D_F_AV	Appellation Enrichie	1	statue en bronze du célèbre athléte Milon de Crotone
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	Athènes en au nord du Parthénon . Ce socle avait appartenu à une statue consacrée à Minerve Poliade
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DACTYLDÈS ou DERCYLIDÈS, est cité par Pline comme ayant fait des statues de lutteurs qui se trouvaient placées dans les jardins Serviliens
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DAIPPE, fils de Lysippe. On lui devait des statues d'athlètes
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DAMOPHORE ou DÉMOPHORE de Messène, restaura, selon Pausanias, le Jupiter Olympien de Phidias
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DAMÉAS de Clitore, de l'école de Polyclète d'Argos, fit plusieurs statues des Spartiates
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DAMÉAS de Crotone, vivait vers la e olympiade av. J.-C.). Il fit pour la ville d'Olympie la statue en bronze du célèbre athléte Milon de Crotone
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DAÏPH RON, est cité comme ayant fait des statues de philosophes
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DEDALE de Sicyone, fils et élève de Patrocle, fit un trophée qui fut consacré dans l'Altis par les Eléens, après une victoire remportée sur les Lacédémoniens
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DIADUMÉNUS, sculpteur grec d'époque romaine, dont le nom se trouve gravé sur un cippe du musée du Vatican
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DIODOTE de Nicomédie. fils de Boéthus et frère de Ménodote. Il fit, avec ce dernier, une statue d'Hercule
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DIOGÈNE d'Athènes, fut employé par Agrippa à la décoration de plusieurs monuments, parmi lesquels on cite le Panthéon. Ses cariatides
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DIONYSI US d'Argos, fit plusieurs statues de bronze consacrées à Olympie dans le bois de l'Altis, par Smycithus
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DIONYSIC LÈS de Milet, est cité comme ayant fait la statue d'un Démocrate deTénédos
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DIONYSIUS, est cité comme ayant fait une statue de Junon
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DONTAS de Lacédémone, élève de Dipène et de Scyllis. On lui devait des statues pour le trésor des Mégariens à Olympie
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DOROTHÉE d'Argos. D'après une inscription (t), il serait l'auteur d'une statue de Cérès
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DOTE, vivait dans le ve siècle av. J.-C. On lui aurait attribué faussement la Némésis, chef-d'œuvre d'Agoracrite
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	Dinoménès sur la base d'une statue qui avait été offerte à la citadelle d'Athènes par un certain Métrotime, du bourg d'Oé
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DyENÈS. Ce nom a été trouvé gravé sur un bas-relief découvert à Minoa
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DÆMON ou DÉMON, est cité par Pline comme ayant fait des statues de philosophes
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DÈS d'Athènes. Ce nom s'est trouvé gravé sur une base de statue érigée à un guerrier, qui fut découverte à Athènes
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DÉDALE de Bithynie, serait l'auteur d'une statue de Jupiter
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DÉMOCRITE, sculpteur, dont le nom était gravé sur la base d'une statue, représentant une habitante de Milet nommée Lysis
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	DÉMÉTRIUS de Sparte, fils de Démétrius, était l'auteur d'une stèle sépulcrale érigée à Sparte
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	ENTOCH US, est cité par Pline comme étant l'auteur des statues de Jupiter et de l'Océan
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	EPIGONE, auteur d'une statue représentant un enfant caressant sa mère
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	EPÉUS, sculpteur et architecte, fils d'un Panopéus, serait, d'après Pausanias, l'auteur du fameux cheval de Troie
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	ERATON. Le nom de ce sculpteur a été trouvé sur un vase de marbre qui servait de support à une statue de Bacchus de la villa Albani
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	EUBIUS de Thèbes, est cité comme ayant fait une statue d'Hercule
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	EUBULIDE d'Athènes, du bourg de Cropia, père d'Euchir, exécuta avec ce dernier plusieurs statues colossales
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	EUCHIR d'Athènes, fils d'Eubulide, fit une statue de Mercure en marbre qui était placée en Arcadie
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	EUCLIDE d'Athènes, travailla pour la ville de Bura en Achaïe, où l'on remarquait de lui une statue de Bacchus
MTAL_00026_propre_D_F_AV	Appellation Complexe	1	EUELPISTLS (L. Canidius), qualifié geniarius (i), sculpteur de petites figures de génies en or, en argent et en ivoire
